base_price,competitor_price,demand,stock,is_holiday,target_price
218.46,231.26,0.14,158,1,212.32
164.83,147.07,0.7,98,0,171.21
212.77,225.47,0.8,144,0,232.5
142.35,149.26,0.42,69,0,139.83
64.84,63.44,0.67,73,1,70.73
274.92,287.75,0.74,76,0,302.16
214.18,233.49,0.44,89,1,227.24
377.59,390.25,0.52,29,0,376.58
103.88,90.33,0.38,69,1,101.07
111.83,102.83,0.54,114,0,105.43
307.25,318.43,0.51,105,0,311.22
167.24,163.28,0.71,161,1,185.87
423.74,405.01,0.38,192,0,407.31
140.28,150.66,0.27,154,0,133.8
310.15,323.75,0.68,151,1,321.45
189.7,177.19,0.34,169,1,187.31
443.22,427.23,0.65,12,0,456.66
276.36,264.25,0.22,199,0,241.41
207.03,200.22,0.34,131,0,200.87
408.68,407.77,0.95,160,0,417.52
70.23,87.8,0.72,88,1,80.24
432.1,414.99,0.36,180,1,439.34
196.08,192.83,0.6,97,0,197.64
83.25,84.19,0.43,18,0,90.05
207.24,189.24,0.36,197,0,194.33
158.2,171.28,0.36,174,1,168.61
432.67,445.55,0.38,65,1,465.18
273.11,267.29,0.15,18,0,261.47
433.27,422.94,0.32,194,0,411.76
101.55,106.48,0.38,14,0,105.57
265.12,275.34,0.47,105,0,272.06
340.82,353.34,0.86,58,0,371.43
246.61,260.49,0.54,159,0,245.84
67.72,74.03,0.44,70,0,69.06
127.01,123.48,0.56,127,0,123.9
419.91,400.47,0.84,9,0,462.28
81.45,80.86,0.22,196,0,70.28
294.57,314.53,0.5,1,0,306.38
350.84,341.76,0.28,49,0,318.62
267.13,267.92,0.58,9,1,296.38
180.05,166.11,0.52,26,0,176.52
153.82,136.33,0.82,104,0,158.75
258.25,276.43,0.26,147,1,253.85
184.18,166.22,0.27,134,0,163.3
223.04,207.27,0.64,159,0,215.3
206.39,219.85,0.45,116,0,205.52
192.49,199.7,0.47,132,0,192.74
430.4,430.11,0.41,45,0,427.11
289.28,305.99,0.72,62,0,317.73
236.73,234.9,0.42,56,0,234.81
499.73,491.4,0.58,40,1,524.05
161.5,166.43,0.42,149,0,166.0
487.29,469.04,0.52,99,0,486.18
346.99,327.27,0.59,106,1,363.4
189.15,207.09,0.45,31,0,196.05
416.65,429.34,0.53,148,0,424.69
279.76,271.46,0.79,13,0,307.7
142.78,149.61,0.34,126,0,144.65
496.26,492.45,0.59,139,1,520.03
370.98,358.14,0.33,163,0,356.74
359.21,360.02,0.45,189,0,350.56
286.67,285.5,0.32,29,0,286.27
163.58,181.81,0.64,125,1,183.12
210.64,202.32,0.62,17,1,229.97
340.46,357.4,0.4,36,0,346.74
424.04,437.47,0.85,121,0,460.96
418.51,422.45,0.74,50,0,446.27
202.45,207.15,0.78,151,1,217.62
109.93,115.62,0.44,196,0,109.99
449.34,438.04,0.55,50,1,473.12
426.4,425.82,0.33,2,0,437.23
403.18,391.11,0.45,41,0,400.77
254.74,271.61,0.56,50,0,256.95
499.45,506.29,0.35,49,0,501.34
371.84,373.93,0.47,167,0,358.12
469.75,470.94,0.57,1,0,482.12
401.3,409.52,0.77,81,0,427.86
223.01,239.73,0.11,14,0,215.52
363.13,372.5,0.6,197,0,349.9
357.33,367.6,0.48,168,0,347.38
398.39,395.32,0.76,39,0,427.91
248.04,249.86,0.36,16,1,274.22
432.35,449.18,0.73,172,0,448.87
208.62,200.74,0.67,42,0,207.42
174.13,171.96,0.34,128,0,174.29
353.95,359.32,0.49,105,0,355.19
368.12,371.35,0.05,188,1,346.86
68.74,68.75,0.57,52,0,73.37
59.22,47.2,0.46,51,0,59.84
373.2,385.25,0.86,193,1,409.19
163.74,180.2,0.68,65,0,173.31
133.25,145.5,0.02,135,0,127.26
66.13,72.94,0.2,87,0,59.58
249.37,261.65,0.38,126,0,257.11
387.26,373.32,0.15,146,0,358.23
76.56,77.92,0.47,58,0,75.49
214.85,224.66,0.52,121,0,222.47
468.19,467.44,0.66,135,0,470.19
443.67,424.96,0.73,110,1,499.55
272.9,276.13,0.39,57,0,273.74
86.91,68.59,0.68,117,0,82.78
425.52,432.12,0.3,55,0,397.77
256.07,242.44,0.46,66,0,249.66
283.96,302.83,0.39,80,1,302.4
284.95,285.43,0.75,77,0,309.11
408.78,417.0,0.58,83,0,411.75
454.37,469.61,0.52,25,0,460.46
207.03,188.62,0.6,49,0,198.69
152.02,149.25,0.19,53,0,139.48
92.4,94.96,0.26,138,0,85.82
141.38,149.3,0.39,157,0,135.67
83.86,84.98,0.4,106,0,80.96
163.47,153.26,0.64,155,0,153.01
446.54,433.86,0.58,174,0,429.95
82.39,100.78,0.46,184,0,86.95
275.18,283.49,0.64,3,0,286.19
121.43,122.37,0.62,179,1,128.82
102.39,97.21,0.73,137,0,112.78
463.75,450.27,0.53,150,0,462.43
266.68,281.1,0.63,39,0,273.81
161.03,156.76,0.28,73,0,148.8
319.15,299.68,1.0,125,0,337.27
92.75,73.68,0.67,65,0,82.82
378.42,378.34,0.62,2,1,417.88
122.24,135.41,0.72,4,1,147.59
152.15,157.15,0.41,67,0,154.93
160.09,140.92,0.08,143,0,138.98
479.99,460.15,0.22,63,0,435.59
357.77,370.76,0.38,173,0,348.76
294.16,279.84,0.63,148,0,294.82
96.46,82.74,0.57,64,0,91.16
379.91,391.57,0.1,61,1,372.6
376.52,374.32,0.64,100,0,372.47
273.66,269.39,0.79,1,0,305.76
378.35,360.57,0.22,144,0,351.11
160.09,177.39,0.54,107,0,162.55
146.81,153.46,0.75,138,0,157.23
495.13,482.94,0.25,181,0,445.8
97.87,111.73,0.36,162,0,95.47
361.87,352.17,0.28,71,0,329.73
461.51,452.56,0.49,154,0,443.74
468.66,454.7,0.26,118,0,431.37
285.75,274.08,0.81,14,0,310.83
208.16,202.35,0.48,43,0,208.21
192.3,186.01,0.34,70,0,190.84
148.12,158.71,0.27,24,0,138.45
456.31,466.97,0.29,159,0,410.58
424.29,415.67,0.51,109,0,426.69
412.71,406.71,0.84,142,0,443.57
405.95,386.85,0.43,87,1,427.07
402.39,390.78,0.72,99,0,431.01
499.92,501.93,0.75,185,0,511.86
367.63,362.96,0.6,165,0,355.72
139.48,129.9,0.34,30,0,141.58
256.91,265.15,0.4,54,0,258.09
273.46,275.34,0.44,109,0,275.6
419.68,431.38,0.53,124,0,420.61
308.86,297.47,0.49,163,0,292.98
137.84,143.82,0.53,130,0,142.5
454.48,445.15,0.71,41,0,479.95
137.82,148.84,0.42,99,0,145.77
92.59,103.35,0.55,47,0,100.51
154.54,138.29,0.58,11,0,158.9
293.29,300.21,0.13,188,1,282.74
446.66,463.84,0.37,81,0,455.73
71.26,81.47,0.4,77,0,75.05
416.69,399.72,0.47,83,0,411.58
287.06,282.93,0.51,82,0,287.09
109.28,106.77,0.08,131,0,101.56
289.99,309.42,0.85,45,1,329.61
428.42,439.61,0.55,181,0,418.68
65.16,70.75,0.48,12,0,67.68
406.73,412.08,0.3,102,0,384.61
205.21,222.13,0.45,16,0,214.76
284.56,268.99,0.65,8,1,304.43
120.01,139.71,0.71,37,0,131.16
324.53,333.52,0.27,11,0,319.18
495.16,479.22,0.42,168,0,468.53
404.14,406.36,0.72,139,0,435.3
236.15,248.12,0.16,79,0,219.56
296.38,283.62,0.73,126,0,314.53
336.91,346.39,0.53,122,0,335.4
427.46,414.95,0.28,153,0,382.7
80.11,72.63,0.27,137,1,77.05
467.86,487.16,0.62,13,0,486.38
408.87,416.07,0.4,172,0,399.38
189.85,202.06,0.78,22,1,214.45
438.9,450.86,0.78,1,0,491.98
67.24,58.91,0.29,66,0,64.64
146.08,165.97,0.7,151,1,163.33
173.73,165.8,0.64,106,0,175.14
130.23,139.74,0.56,26,0,132.75
232.12,227.93,0.35,65,0,226.03
328.61,331.01,0.64,57,0,327.57
321.61,302.15,0.25,22,0,293.34
379.26,370.75,0.34,8,0,392.08
317.6,311.89,0.45,124,0,316.84
59.28,55.22,0.39,140,1,58.54
476.27,483.37,0.78,60,0,512.77
419.71,424.9,0.63,197,0,410.29
344.34,335.93,0.62,163,0,325.49
336.22,347.4,0.46,97,0,334.86
354.61,363.62,0.26,64,0,331.34
234.42,227.21,0.34,90,0,234.89
290.59,274.51,0.25,120,0,263.96
194.53,212.01,0.85,171,0,203.74
365.64,367.16,0.37,141,0,364.45
91.74,96.53,0.75,41,1,101.95
346.7,355.33,0.21,91,1,344.43
65.31,66.45,0.74,90,0,65.7
437.56,424.38,0.65,126,0,435.98
382.32,366.75,0.43,165,0,361.39
278.62,274.9,0.62,166,0,267.02
205.77,201.04,0.35,155,1,211.83
498.23,491.94,0.61,187,0,480.16
367.18,376.82,0.59,34,0,370.5
438.51,457.19,0.42,43,1,463.87
63.33,49.94,0.64,38,0,63.13
326.94,338.8,0.94,69,1,369.02
159.28,170.11,0.4,37,1,171.15
157.89,175.69,0.04,6,0,153.36
386.15,374.26,0.42,169,1,390.39
215.72,198.5,0.71,92,0,224.78
445.35,442.52,0.63,86,1,467.42
457.51,439.66,0.5,32,1,479.4
496.87,506.33,0.71,152,1,541.09
61.55,69.47,0.61,95,0,67.76
183.31,175.31,0.33,141,1,187.34
484.15,474.71,0.65,47,1,513.26
350.06,334.6,0.52,144,0,341.47
83.51,83.79,0.16,83,0,75.83
454.14,457.58,0.46,10,0,470.04
493.14,512.69,0.67,109,1,529.24
419.28,411.27,0.3,3,0,434.59
240.24,224.1,0.64,58,1,250.0
280.49,272.6,0.58,189,0,267.78
382.85,402.61,0.58,87,1,407.57
227.24,222.15,0.5,148,0,226.26
252.23,239.56,0.69,88,0,248.69
444.21,444.15,0.63,81,1,466.57
125.47,125.21,0.38,2,0,129.48
193.61,206.31,0.76,91,0,212.73
227.19,212.7,0.72,125,1,248.61
430.96,447.32,0.5,123,0,433.82
452.85,439.95,0.51,37,0,451.31
248.88,259.2,0.12,56,1,247.65
474.62,490.99,0.52,114,0,480.55
353.7,353.63,0.41,148,0,351.07
475.96,468.13,0.59,112,0,476.36
390.72,385.99,0.5,161,0,380.61
170.13,159.36,0.26,110,0,158.34
276.44,295.84,0.78,1,0,316.83
212.91,194.77,0.37,61,0,210.97
491.0,473.08,0.63,57,0,484.64
337.78,336.71,1.0,144,0,360.4
82.07,66.55,0.8,35,0,79.47
344.05,357.1,0.7,164,0,356.92
314.48,328.73,0.58,59,1,340.34
64.83,67.31,0.87,17,0,70.93
58.78,40.52,0.0,138,1,48.94
454.98,441.04,0.05,80,0,417.81
288.83,294.94,0.48,171,1,295.5
471.12,480.31,0.46,145,0,478.66
313.02,300.72,0.38,171,1,311.39
488.15,485.79,0.55,62,0,490.33
362.77,357.31,0.65,133,0,365.62
54.41,57.93,0.52,26,0,59.38
276.04,287.23,0.54,10,0,285.23
380.35,393.91,0.23,27,0,355.82
92.0,84.44,0.59,172,0,90.41
99.54,108.12,0.56,41,0,100.7
59.15,56.72,0.21,54,0,50.83
474.12,477.83,0.47,190,0,462.83
218.3,204.96,0.36,105,0,217.83
84.24,100.27,0.19,3,0,85.93
384.78,380.62,0.58,147,0,381.8
462.94,443.47,0.34,9,0,470.19
376.24,377.69,0.5,5,0,389.32
57.7,40.12,0.62,77,0,49.15
98.75,78.76,0.55,3,0,96.33
479.07,480.49,0.43,82,0,475.02
137.33,132.27,0.17,65,0,130.74
113.45,120.66,0.34,21,0,117.4
125.0,135.12,0.39,71,0,124.98
429.01,419.7,0.42,154,0,407.22
265.14,258.52,0.43,137,0,261.56
58.12,72.21,0.57,140,0,61.96
223.73,217.32,0.64,160,0,211.51
222.48,219.29,0.44,118,0,225.22
396.59,381.41,0.54,174,0,381.99
242.75,229.62,0.6,76,0,242.38
398.1,404.95,0.33,158,1,412.14
255.7,239.59,0.45,113,0,247.94
414.9,413.66,0.52,182,0,396.37
431.77,450.56,0.53,170,0,421.8
285.42,297.97,1.0,14,0,318.45
442.53,459.22,0.24,151,0,400.2
150.66,145.45,0.6,133,0,151.43
405.2,392.1,0.31,84,0,405.74
353.75,337.57,0.61,187,0,334.33
346.06,333.14,0.29,157,0,302.63
363.73,373.97,0.26,139,0,339.29
129.79,116.9,0.79,196,1,136.54
95.83,88.86,0.18,67,0,85.68
286.7,290.88,0.38,198,1,291.35
310.24,302.24,0.42,37,1,322.05
331.59,350.4,0.55,188,0,326.05
106.22,117.64,0.37,17,1,117.12
80.4,73.6,0.7,22,0,79.88
344.91,344.64,0.48,12,0,357.09
304.63,284.7,0.79,66,1,335.53
281.6,266.35,0.69,68,0,281.03
486.22,474.88,0.27,6,1,487.94
81.4,61.83,0.46,158,0,72.18
196.82,188.11,0.14,160,0,171.53
110.67,126.3,0.36,129,1,119.73
51.96,68.41,0.46,60,0,61.57
131.03,136.15,0.55,161,1,138.89
342.42,324.96,0.22,72,0,310.45
52.67,32.75,0.17,58,1,46.32
339.96,325.47,0.64,45,0,331.88
349.74,357.5,0.34,158,0,344.25
257.57,254.26,0.67,167,0,248.62
144.78,157.51,0.44,129,0,147.53
94.58,112.88,0.57,31,1,105.15
52.77,56.62,0.71,3,0,59.12
349.0,331.56,0.6,63,0,348.53
418.96,432.82,0.57,54,0,422.15
77.35,69.73,0.7,118,0,71.19
305.41,299.55,0.79,77,0,324.64
249.16,264.09,0.91,5,0,276.35
342.73,342.85,0.38,64,0,342.43
390.9,390.05,0.52,44,0,392.96
160.59,157.58,0.51,59,1,171.05
220.23,239.98,0.51,89,0,227.42
396.42,401.86,0.42,41,0,398.96
333.21,326.93,0.58,77,0,329.19
209.33,213.85,0.61,56,0,212.74
313.08,296.82,0.08,81,0,288.35
478.82,495.34,0.53,194,0,463.88
121.15,123.93,0.4,157,0,113.84
185.81,166.83,0.63,55,0,184.19
89.92,82.45,0.4,77,1,90.67
169.61,175.87,0.3,110,0,160.67
389.0,373.04,0.44,117,1,404.88
377.79,388.28,0.43,2,0,391.73
245.63,234.02,0.58,61,0,242.97
387.28,403.52,0.31,61,0,388.49
326.58,329.7,0.46,18,0,340.58
108.83,98.27,0.62,37,0,108.8
408.91,406.3,0.51,47,0,411.59
494.65,502.6,0.24,142,0,465.88
327.15,329.34,0.15,140,0,309.07
464.37,472.53,0.6,21,0,466.68
121.75,124.83,0.94,35,0,129.2
316.38,315.28,0.65,78,0,319.52
90.08,85.67,0.42,166,0,89.79
410.22,399.43,0.0,198,0,365.24
55.02,62.05,0.3,14,0,58.63
148.18,132.29,0.27,196,0,125.57
212.55,202.94,0.58,43,0,204.93
484.87,478.52,0.69,102,0,481.99
479.71,493.69,0.62,27,0,481.08
401.01,388.77,0.66,8,0,406.64
107.03,105.22,0.59,74,0,107.98
256.08,258.76,0.65,89,0,258.66
91.19,97.87,0.0,97,1,86.98
199.48,183.25,0.55,37,0,195.54
199.81,184.85,0.37,141,0,193.61
148.12,143.66,0.73,15,1,171.03
325.38,319.92,0.29,103,1,312.37
322.18,302.57,0.31,136,0,319.41
464.24,460.73,0.66,185,0,451.6
58.28,71.93,0.72,24,0,64.54
227.83,235.91,0.48,47,0,234.52
146.01,159.52,0.61,16,0,153.6
340.16,329.39,0.22,153,0,301.09
352.41,336.02,0.38,55,0,346.53
463.88,460.23,0.38,164,0,442.08
481.55,468.28,0.63,27,0,475.54
378.91,392.61,0.55,173,0,372.02
54.95,67.66,0.37,179,0,55.81
96.8,101.06,0.59,99,0,94.64
127.44,140.68,0.8,138,0,136.1
329.44,323.02,0.82,161,0,333.46
346.19,348.15,0.44,37,0,342.48
294.78,276.94,0.33,157,0,274.21
371.69,370.47,0.78,15,0,413.68
455.25,459.97,0.52,93,0,457.85
327.48,341.47,0.72,24,0,353.93
235.6,220.3,0.23,59,1,230.41
52.46,44.39,0.47,185,0,45.35
271.34,272.31,0.28,26,0,251.31
330.01,334.22,0.7,128,0,329.22
457.19,444.16,0.55,110,1,482.1
261.21,249.69,0.55,194,0,245.27
90.99,92.05,0.59,169,1,89.84
321.29,337.31,0.5,19,0,338.25
383.73,369.7,0.37,37,0,377.99
403.36,410.09,0.83,163,1,443.2
310.72,329.93,0.27,155,1,301.11
468.03,459.48,0.52,39,0,469.1
343.16,358.75,0.18,82,0,325.7
264.69,283.78,0.54,188,1,272.25
441.37,448.09,0.41,113,1,465.24
61.56,50.27,0.84,79,1,64.79
199.27,180.23,0.47,140,0,194.17
402.06,421.09,0.04,92,1,395.65
201.57,196.83,0.74,55,0,213.35
344.85,335.66,0.68,179,0,333.43
179.22,184.71,0.57,75,0,182.68
108.46,125.75,0.33,143,1,116.99
187.18,168.62,0.27,92,0,165.83
418.45,405.15,0.72,13,1,488.39
403.67,406.99,0.17,151,0,367.35
181.14,161.94,0.13,81,0,165.86
355.79,341.92,0.73,100,0,378.67
236.73,221.45,0.44,130,0,234.24
282.56,262.85,0.65,126,0,277.44
450.57,431.5,0.62,48,0,442.24
399.9,415.55,0.89,99,0,436.22
137.93,152.29,0.75,186,0,141.71
99.92,107.88,0.47,167,0,94.76
329.9,318.37,0.81,136,0,349.48
192.0,172.19,0.45,83,0,183.94
444.89,441.72,0.38,143,0,443.73
57.87,53.18,0.64,16,0,56.54
459.69,440.88,0.56,142,1,481.61
94.56,82.87,0.54,15,0,97.24
457.36,457.83,0.02,182,0,414.33
209.77,203.32,0.66,138,1,220.7
240.23,224.09,0.29,139,1,233.03
486.98,471.21,0.7,124,0,485.78
232.54,215.78,0.23,82,0,206.42
52.74,40.9,0.7,9,0,55.04
428.81,434.86,0.45,161,0,419.96
461.73,447.23,0.65,25,0,457.19
440.17,453.95,0.5,188,0,425.11
268.64,281.3,0.61,94,1,283.94
144.21,140.24,0.34,39,0,144.77
127.63,112.5,0.58,117,0,119.39
205.53,221.3,0.43,17,1,227.4
472.76,489.34,0.32,155,1,490.7
248.69,249.98,0.79,55,0,263.19
60.05,62.9,0.73,137,0,61.75
392.72,407.36,0.63,5,0,411.07
360.19,353.13,0.43,21,0,362.17
259.58,263.36,0.49,49,1,279.36
209.59,213.27,0.65,29,0,212.41
192.63,181.81,0.77,142,0,206.69
174.6,169.85,0.15,103,0,161.43
312.78,301.43,0.73,59,0,335.6
276.85,285.85,0.42,53,0,280.71
303.65,312.36,0.53,12,0,320.18
239.84,256.88,0.7,145,0,246.61
226.35,209.04,0.12,75,0,204.95
388.44,384.37,0.7,140,1,441.18
487.54,493.79,0.14,198,0,439.81
391.58,388.06,0.59,26,0,391.82
94.59,98.84,0.0,2,0,87.94
116.7,124.71,1.0,19,0,126.92
106.35,95.81,0.65,129,1,114.14
173.02,175.28,0.86,190,1,186.65
257.53,245.3,0.46,149,0,249.14
444.52,463.61,0.66,198,0,432.32
89.34,89.0,0.5,179,1,92.11
441.15,448.53,0.37,135,1,469.72
244.92,261.13,0.47,166,0,243.13
344.79,329.03,0.52,65,0,339.34
234.95,252.85,0.4,75,0,241.73
217.88,223.33,0.43,121,0,218.38
447.37,443.59,0.42,123,0,442.43
465.44,471.95,0.72,188,0,480.84
229.81,226.63,1.0,160,0,234.81
85.15,73.07,0.35,121,0,78.35
205.99,188.58,0.92,161,0,205.13
364.53,344.7,0.72,78,1,403.42
238.15,252.14,0.5,186,1,248.08
133.47,148.25,0.4,199,0,133.69
206.79,214.9,0.67,127,0,209.33
130.44,132.31,0.77,62,1,143.81
220.22,210.91,0.75,196,0,223.19
344.41,332.18,0.49,62,0,340.8
110.5,107.32,0.18,101,0,103.14
126.54,112.59,0.26,91,0,115.97
464.11,460.04,0.12,116,0,427.02
99.79,106.92,0.02,70,0,93.34
302.13,286.25,0.49,3,0,302.99
120.99,118.35,0.45,144,0,118.72
319.74,318.91,0.63,118,0,316.11
141.09,124.15,0.27,109,0,128.18
257.43,242.08,0.39,113,0,249.58
290.64,284.56,0.36,198,0,278.16
161.34,147.41,0.7,1,0,176.88
197.67,183.11,0.48,22,1,207.87
432.2,429.04,0.59,155,0,417.22
401.65,414.56,0.58,0,1,443.19
187.72,207.25,0.57,2,1,215.52
153.26,156.43,0.64,57,0,152.75
222.22,235.11,0.84,91,1,258.04
310.41,327.77,0.45,183,0,307.88
190.02,178.67,0.4,162,0,177.41
465.17,467.46,0.73,158,0,482.67
217.91,209.72,0.45,182,0,206.19
145.33,126.42,0.71,72,0,149.15
141.77,125.28,0.33,154,0,129.29
336.38,337.13,0.87,124,0,361.0
457.92,461.79,0.76,139,0,492.41
462.21,460.32,0.51,11,1,506.1
411.31,423.7,0.57,79,1,436.54
335.81,324.35,0.33,76,0,332.2
276.41,294.61,0.45,119,0,283.77
470.94,480.07,0.34,71,0,469.98
148.44,138.05,0.48,152,0,143.56
299.01,308.02,0.42,38,0,300.15
456.28,442.81,0.5,110,0,453.39
105.39,105.22,0.1,22,0,98.35
243.11,249.64,0.63,175,1,250.96
444.33,441.66,0.48,40,0,440.25
264.78,260.25,0.46,71,1,281.18
418.16,413.61,0.24,98,1,404.47
103.04,85.11,0.95,31,1,108.85
103.69,102.49,0.62,107,1,104.21
470.02,488.23,0.81,52,0,509.54
487.23,489.55,0.47,15,0,501.7
130.08,128.98,0.21,173,0,117.52
90.15,100.79,0.37,124,0,91.71
173.97,171.73,0.86,107,1,193.96
333.55,313.84,0.52,114,0,332.01
232.43,238.59,0.68,94,0,234.3
279.14,273.52,0.65,11,0,284.8
468.81,460.41,0.24,177,0,419.24
463.56,456.61,0.45,17,0,481.15
72.19,72.0,0.58,42,0,72.77
157.62,142.58,0.57,44,0,158.0
206.61,217.09,0.47,138,0,206.73
377.59,358.23,0.43,55,0,367.75
336.17,322.39,0.29,121,1,326.25
304.92,293.75,0.53,61,0,304.19
199.02,209.1,0.61,177,0,194.67
483.43,472.0,0.52,80,0,483.15
452.26,460.54,0.88,37,1,512.01
467.09,454.34,0.59,130,0,464.98
146.06,158.45,0.86,45,0,162.22
351.98,363.96,0.51,25,0,354.43
460.75,462.36,0.24,109,0,425.04
153.97,163.81,0.24,170,0,139.17
216.97,210.11,0.3,64,0,211.36
165.52,155.78,0.43,146,0,166.18
494.85,488.58,0.7,59,0,496.78
463.49,477.34,0.76,178,0,481.8
439.03,424.64,0.47,40,0,432.66
100.21,108.9,0.38,9,1,114.7
471.23,458.96,0.54,97,0,468.39
479.1,479.57,0.5,107,0,474.5
166.97,183.6,0.62,17,0,179.86
312.95,294.74,0.55,126,0,311.36
237.94,237.55,0.81,115,0,252.4
336.21,329.76,0.37,107,1,348.89
376.17,382.6,0.41,173,0,360.93
410.93,393.09,0.26,117,0,372.22
112.65,113.18,0.61,158,0,106.92
470.44,465.75,0.09,191,1,439.51
264.27,281.06,0.35,86,0,266.05
379.76,371.96,0.5,120,1,394.79
357.26,353.52,0.23,116,0,329.09
69.21,76.6,0.58,158,0,70.04
317.31,297.8,0.54,41,1,333.29
483.28,497.39,0.49,49,0,488.06
107.22,111.78,0.62,193,0,107.89
172.99,167.44,0.65,58,0,176.23
228.68,235.47,0.42,158,1,230.89
339.86,348.74,0.73,193,1,370.8
491.78,472.4,0.89,113,0,517.97
374.1,391.69,0.15,9,0,363.76
304.89,288.05,0.27,40,0,280.07
185.69,200.08,0.63,135,0,190.25
362.82,350.05,0.51,120,0,359.78
499.63,511.04,0.65,31,0,506.7
481.78,484.46,0.67,4,1,529.58
240.8,247.89,0.58,137,0,238.75
50.07,34.88,0.81,189,0,51.98
447.98,462.55,0.7,61,0,482.11
259.14,264.54,0.42,19,0,273.63
238.2,240.05,0.51,131,1,252.59
302.68,283.58,0.34,1,0,310.44
135.79,129.92,0.55,74,0,133.67
247.87,248.82,0.57,117,0,251.53
191.67,186.73,0.69,158,0,178.81
213.14,223.95,0.33,131,1,224.33
248.4,229.3,0.12,185,0,219.46
262.55,278.86,0.58,100,0,267.78
271.73,290.51,0.0,15,0,263.86
418.9,428.89,0.84,11,0,468.09
328.35,331.03,0.45,178,0,319.74
495.99,491.58,0.37,29,0,491.49
159.69,148.98,0.65,157,0,152.18
136.72,119.55,0.58,48,0,127.94
279.98,267.79,0.05,117,0,252.26
276.67,263.94,0.43,83,0,277.79
210.86,215.95,0.28,24,0,198.18
118.91,104.03,0.75,114,1,130.96
431.99,412.41,0.76,20,0,458.57
237.43,244.68,0.29,82,0,220.43
380.55,396.86,0.58,114,0,386.62
182.92,201.04,0.23,188,0,168.54
136.65,117.87,0.52,102,0,135.57
451.09,441.28,0.45,9,0,460.5
250.23,255.01,0.4,27,0,250.28
251.51,243.16,0.4,7,1,276.2
285.18,285.57,0.79,10,0,313.26
174.08,154.19,0.11,133,0,151.35
448.64,433.71,0.74,139,0,473.52
218.72,215.59,0.63,178,1,217.32
415.93,402.75,0.52,115,0,414.37
372.1,379.68,0.61,18,0,384.79
243.01,229.08,0.17,30,0,223.14
391.89,377.58,0.98,155,0,402.45
457.88,455.4,0.86,156,0,473.23
440.11,433.72,0.48,187,0,423.33
62.86,61.33,0.3,41,0,58.87
105.74,91.71,0.65,135,1,110.37
390.04,395.13,0.66,95,1,418.31
438.99,439.81,0.63,107,1,466.53
321.01,313.57,0.14,197,0,286.17
437.65,421.11,0.25,22,1,424.6
290.69,307.51,0.51,173,0,283.59
273.58,277.14,0.36,140,0,275.72
298.26,295.8,0.64,164,0,282.71
484.11,464.11,0.74,72,0,511.4
178.05,171.26,0.27,100,0,164.58
205.7,186.45,0.6,8,0,209.47
207.89,200.08,0.31,177,0,193.67
452.4,443.99,0.32,99,0,453.15
190.37,179.72,0.42,30,0,182.61
218.26,212.11,0.65,63,0,214.98
53.03,33.31,0.25,4,0,46.26
352.75,339.39,0.54,28,0,347.59
307.61,327.6,0.51,10,1,338.34
420.0,415.15,0.5,64,0,421.44
98.28,90.12,0.27,114,0,85.91
212.57,199.84,0.34,111,0,210.48
352.74,336.25,0.63,118,0,351.01
378.32,379.94,0.35,8,0,397.0
70.93,56.03,0.51,68,0,68.25
99.18,86.85,0.25,101,0,85.45
301.31,301.34,0.85,155,0,309.68
348.49,356.66,0.73,74,0,378.67
336.51,322.87,0.84,103,0,352.56
97.86,103.79,0.49,117,0,101.47
167.66,151.98,0.56,69,0,164.67
200.07,202.97,0.7,188,0,194.61
183.99,201.19,0.36,20,0,186.3
168.12,171.18,0.16,44,1,161.18
237.74,241.48,0.57,11,0,251.07
478.44,495.85,0.27,73,0,448.47
418.91,406.7,0.17,97,0,387.51
162.04,171.51,0.2,199,0,144.11
69.47,77.28,0.31,122,0,74.05
240.03,241.47,0.46,34,0,244.93
215.23,196.82,0.18,44,0,190.43
142.39,161.82,0.61,0,0,154.98
271.14,278.63,0.17,156,0,250.48
251.88,253.01,0.47,191,0,248.21
132.8,123.82,0.4,130,0,133.65
284.79,277.24,0.07,94,1,274.75
362.78,358.58,0.21,58,0,338.25
494.14,489.22,0.25,128,0,454.89
174.98,186.33,0.47,69,0,173.92
247.7,230.1,0.61,38,0,242.57
110.35,95.34,0.34,20,0,102.06
471.57,474.66,0.48,133,0,474.76
460.16,442.41,0.46,31,0,454.88
477.95,461.95,0.38,9,1,517.72
114.15,105.72,0.72,152,0,112.53
498.1,478.32,0.54,28,1,518.43
410.7,423.27,0.46,109,0,410.72
132.7,134.21,0.69,139,1,140.65
437.4,451.14,0.75,98,0,472.63
221.57,213.08,0.41,57,0,218.02
177.42,157.81,0.59,46,0,173.21
134.47,152.54,0.62,144,0,143.23
268.49,287.24,0.35,130,0,273.62
165.81,146.56,0.56,146,0,164.96
434.22,452.36,0.52,1,0,459.12
329.06,345.89,0.65,67,0,329.4
377.64,395.51,0.47,134,0,380.49
309.19,310.96,0.57,42,0,310.12
474.89,471.39,0.66,129,0,472.57
451.17,462.87,0.54,26,0,453.25
169.91,188.84,0.41,182,0,166.15
86.89,86.52,0.58,48,0,87.71
405.39,419.36,0.43,7,0,425.02
368.03,362.93,0.49,163,1,376.34
89.03,93.31,0.46,89,0,92.11
154.95,143.77,0.75,120,0,163.12
327.3,323.99,0.62,7,0,335.72
262.3,278.9,0.44,185,0,253.16
